"","V1A11","V1A12","V1A13","V1A14","V2","V3A31","V3A32","V3A33","V3A34","V4A41","V4A410","V4A42","V4A43","V4A44","V4A45","V4A46","V4A48","V4A49","V5","V6A62","V6A63","V6A64","V6A65","V7A72","V7A73","V7A74","V7A75","V8","V9A92","V9A93","V9A94","V10A102","V10A103","V11","V12A122","V12A123","V12A124","V13","V14A142","V14A143","V15A152","V15A153","V16","V17A172","V17A173","V17A174","V18","V19A192","V20A202"
"538",0,1,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,3612,0,0,0,0,0,0,0,1,3,1,0,0,0,0,4,1,0,0,37,0,1,1,0,1,0,1,0,1,1,0
"539",1,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,7763,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,42,0,0,0,1,1,0,0,1,1,0,0
"540",0,0,1,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,3049,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,45,1,0,1,0,1,1,0,0,1,0,0
"541",0,1,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1534,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0
"542",0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,60,0,1,0,1,2,0,1,0,1,1,0
"543",1,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,6350,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,1,0,0,31,0,1,1,0,1,0,1,0,1,0,0
"544",0,0,1,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,2864,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,34,0,1,1,0,1,1,0,0,2,0,0
"545",0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,61,0,1,1,0,2,1,0,0,1,0,0
"546",1,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,43,0,1,0,1,2,0,1,0,2,0,0
"547",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,2022,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,1,0,37,0,1,1,0,1,0,1,0,1,1,0
"548",0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1552,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,1,0,32,0,0,1,0,1,0,1,0,2,0,0
"549",1,0,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,626,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,0,0,24,0,0,1,0,1,1,0,0,1,0,0
"550",0,0,0,1,48,0,0,0,1,1,0,0,0,0,0,0,0,0,8858,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,35,0,1,0,1,2,0,1,0,1,1,0
"551",0,0,0,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,996,0,0,0,1,0,0,1,0,4,1,0,0,0,0,4,0,0,0,23,0,1,1,0,2,0,1,0,1,0,0
"552",0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1750,0,1,0,0,0,0,0,1,2,0,1,0,0,0,4,1,0,0,45,0,0,1,0,1,1,0,0,2,0,0
"553",1,0,0,0,48,0,1,0,0,0,0,0,1,0,0,0,0,0,6999,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,34,0,1,1,0,2,0,1,0,1,1,0
"554",0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,1,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,1,0,27,0,1,1,0,1,0,1,0,1,0,0
"555",0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1199,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,1,0,0,67,0,1,1,0,2,0,0,1,1,1,0
"556",0,1,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1331,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,22,1,0,1,0,1,0,1,0,1,0,0
"557",0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,1,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,1,0,28,0,1,1,0,2,0,1,0,1,0,0
"558",0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,1,0,0,29,0,0,1,0,2,0,1,0,1,1,0
"559",1,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,3552,0,0,0,0,0,0,1,0,3,0,1,0,0,0,4,0,1,0,27,0,0,1,0,1,0,1,0,1,0,0
"560",0,1,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,1928,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,31,0,1,1,0,2,1,0,0,1,0,0
"561",1,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,2964,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,0,1,49,0,0,0,1,1,0,1,0,2,1,0
"562",1,0,0,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,1546,0,0,0,0,0,0,1,0,4,0,1,0,0,1,4,0,1,0,24,0,0,0,0,1,1,0,0,1,0,0
"563",0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,683,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,29,0,0,1,0,1,0,1,0,1,0,0
"564",0,1,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,12389,0,0,0,1,0,1,0,0,1,0,1,0,0,0,4,0,0,1,37,0,1,0,1,1,0,1,0,1,1,0
"565",0,1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,4712,0,0,0,1,0,1,0,0,4,0,1,0,0,0,2,1,0,0,37,0,0,1,0,2,0,0,1,1,1,0
"566",0,1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,1553,1,0,0,0,0,0,1,0,3,1,0,0,0,0,2,1,0,0,23,0,1,0,0,2,0,1,0,1,1,0
"567",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0,36,0,1,1,0,1,0,1,0,1,0,0
"568",0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,2578,0,0,1,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,34,0,1,1,0,1,0,1,0,1,0,0
"569",0,1,0,0,48,0,1,0,0,0,0,0,1,0,0,0,0,0,3979,0,0,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,41,0,1,1,0,2,0,1,0,2,1,0
"570",1,0,0,0,48,0,1,0,0,0,0,0,1,0,0,0,0,0,6758,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,1,0,31,0,1,1,0,1,0,1,0,1,1,0
"571",1,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,3234,0,0,0,0,1,0,0,0,4,1,0,0,0,0,4,0,0,0,23,0,1,0,0,1,1,0,0,1,1,0
"572",0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,5954,0,0,0,0,0,0,1,0,3,0,1,0,1,0,2,0,1,0,38,0,1,1,0,1,0,1,0,1,0,0
"573",0,0,0,1,24,0,1,0,0,1,0,0,0,0,0,0,0,0,5433,0,0,0,1,0,0,0,0,2,1,0,0,0,0,4,1,0,0,26,0,1,0,0,1,0,0,1,1,1,0
"574",1,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,806,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,1,0,0,22,0,1,1,0,1,1,0,0,1,0,0
"575",0,1,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1082,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,27,0,1,1,0,2,1,0,0,1,0,0
"576",0,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0,0,0,2788,0,0,0,0,0,0,1,0,2,1,0,0,1,0,3,0,1,0,24,0,0,1,0,2,0,1,0,1,0,0
"577",0,1,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,2930,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,27,0,1,1,0,1,0,1,0,1,0,0
"578",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,1927,0,0,0,1,0,1,0,0,3,1,0,0,0,0,2,0,1,0,33,0,1,1,0,2,0,1,0,1,1,0
"579",0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,2820,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,1,0,27,0,1,1,0,2,0,1,0,1,0,0
"580",0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,937,0,0,0,0,1,0,0,0,4,0,0,1,0,0,3,0,1,0,27,0,1,1,0,2,1,0,0,1,0,0
"581",0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,1,3,0,1,0,0,1,3,0,0,0,30,0,0,1,0,2,0,1,0,1,0,0
"582",0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,3124,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,49,0,0,1,0,2,1,0,0,2,0,0
"583",0,0,0,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1388,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,0,26,0,1,0,0,1,0,1,0,1,0,0
"584",0,1,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,2384,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,1,33,0,1,0,0,1,1,0,0,1,0,0
"585",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,2133,0,0,0,1,0,0,0,1,4,1,0,0,0,0,4,0,0,1,52,0,1,0,1,1,0,0,1,1,1,0
"586",1,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,2039,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,0,0,20,0,0,0,0,1,0,1,0,1,0,0
"587",1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2799,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,36,0,1,0,0,2,0,1,0,2,0,0
"588",1,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1289,0,0,0,0,0,1,0,0,4,0,1,0,0,1,1,1,0,0,21,0,1,1,0,1,1,0,0,1,0,0
"589",1,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,1217,0,0,0,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,47,0,1,1,0,1,1,0,0,1,1,0
"590",1,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,2246,0,0,0,0,0,0,0,1,3,0,1,0,0,0,3,1,0,0,60,0,1,1,0,2,0,1,0,1,0,0
"591",1,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,385,0,0,0,0,0,0,1,0,4,1,0,0,0,0,3,0,0,0,58,0,1,1,0,4,1,0,0,1,1,0
"592",0,1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1965,0,0,0,1,0,1,0,0,4,1,0,0,0,0,4,0,1,0,42,0,1,0,0,2,0,1,0,1,1,0
"593",0,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,1,1572,0,0,1,0,0,0,0,1,4,1,0,0,0,0,4,0,0,0,36,0,0,1,0,1,1,0,0,1,0,0
"594",0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2718,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4,1,0,0,20,0,1,0,0,1,1,0,0,1,1,0
"595",1,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,1358,0,0,0,1,0,0,0,1,4,0,1,0,0,0,3,0,1,0,40,1,0,1,0,1,0,0,1,1,1,0
"596",0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,931,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,32,1,0,1,0,1,1,0,0,1,0,0
"597",1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,0,1,0,23,0,1,0,0,2,0,1,0,1,0,0
"598",0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,4241,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,0,0,36,0,1,1,0,3,1,0,0,1,1,0
"599",0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,2775,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,0,31,0,0,1,0,2,0,1,0,1,0,0
"600",0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,3863,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,32,0,1,0,1,1,0,1,0,1,0,0
"601",0,1,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,2329,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,45,0,1,1,0,1,0,1,0,1,0,0
"602",0,1,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,918,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,1,0,0,30,0,1,1,0,1,0,1,0,1,0,0
"603",0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1837,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,0,0,1,34,0,0,0,1,1,1,0,0,1,0,0
"604",0,0,0,1,36,0,1,0,0,0,0,1,0,0,0,0,0,0,3349,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2,0,1,0,28,0,1,1,0,1,0,0,1,1,1,0
"605",0,0,1,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1275,0,0,0,0,1,0,0,0,4,1,0,0,0,0,2,1,0,0,23,0,1,1,0,1,0,1,0,1,0,0
"606",1,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,2828,0,1,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,22,1,0,1,0,1,0,1,0,1,1,0
"607",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,4526,0,0,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,74,0,1,1,0,1,0,0,1,1,1,0
"608",0,1,0,0,36,0,1,0,0,0,0,0,1,0,0,0,0,0,2671,1,0,0,0,0,1,0,0,4,1,0,0,1,0,4,0,0,1,50,0,1,0,1,1,0,1,0,1,0,0
"609",0,0,0,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,2051,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,0,33,0,1,1,0,1,0,1,0,1,0,0
"610",0,0,0,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,1300,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,0,1,45,0,0,0,1,1,0,1,0,2,0,0
"611",1,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,741,1,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,0,0,22,0,1,1,0,1,0,1,0,1,0,0
"612",0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1240,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,1,48,0,1,0,1,1,1,0,0,2,0,0
"613",1,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0,0,3357,0,0,1,0,1,0,0,0,4,1,0,0,0,0,2,0,1,0,29,0,0,1,0,1,0,1,0,1,0,0
"614",1,0,0,0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,3632,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4,0,1,0,22,0,0,0,0,1,0,1,0,1,0,1
"615",0,0,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0,1808,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,22,0,1,1,0,1,0,1,0,1,0,0
"616",0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,12204,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2,0,1,0,48,0,0,1,0,1,0,0,1,1,1,0
"617",0,1,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,9157,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2,0,0,1,27,0,1,0,1,1,0,0,1,1,0,0
"618",1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3676,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,37,0,1,0,0,3,0,1,0,2,0,0
"619",0,1,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,3441,1,0,0,0,0,1,0,0,2,1,0,0,1,0,4,0,1,0,21,0,1,0,0,1,0,1,0,1,0,0
"620",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,49,0,1,1,0,1,1,0,0,1,0,0
"621",0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,1,3652,0,0,0,0,0,0,1,0,2,0,1,0,0,0,3,1,0,0,27,0,1,1,0,2,0,1,0,1,0,0
"622",0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,1,0,0,3,0,1,0,0,0,2,1,0,0,32,0,0,1,0,2,0,1,0,1,0,0
"623",0,0,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,1,3914,0,0,0,1,0,1,0,0,4,0,0,0,0,0,2,0,0,0,38,0,0,1,0,1,0,1,0,1,0,0
"624",1,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1858,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,1,0,22,0,1,0,0,1,0,1,0,1,0,0
"625",1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,2600,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,1,65,0,1,0,1,2,0,1,0,1,0,0
"626",0,0,0,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1979,0,0,0,1,0,0,0,1,4,0,1,0,0,0,2,0,1,0,35,0,1,1,0,1,0,1,0,1,0,0
"627",0,0,1,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,2116,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,41,0,1,1,0,1,0,1,0,1,1,0
"628",0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1437,1,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,1,29,0,1,1,0,1,0,1,0,1,0,0
"629",0,0,0,1,42,0,0,0,1,0,0,1,0,0,0,0,0,0,4042,0,1,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,36,0,1,1,0,2,0,1,0,1,1,0
"630",0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,3832,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4,0,0,0,64,0,1,1,0,1,1,0,0,1,0,0
"631",1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,3660,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,1,0,28,0,1,1,0,1,0,1,0,1,0,0
"632",1,0,0,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,1553,0,0,0,0,0,1,0,0,4,0,1,0,0,0,3,0,1,0,44,0,0,1,0,1,0,1,0,1,0,0
"633",0,1,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1444,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,1,0,0,23,0,1,1,0,1,0,1,0,1,0,0
"634",0,0,0,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1980,0,0,0,0,1,0,0,0,2,1,0,0,1,0,2,0,1,0,19,0,1,0,0,2,0,1,0,1,0,0
"635",0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,1,0,0,0,3,1,0,0,0,0,4,0,1,0,25,0,1,1,0,1,1,0,0,1,1,0
"636",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1393,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,1,0,0,47,0,0,1,0,3,0,1,0,2,1,0
"637",0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1376,0,1,0,0,0,0,1,0,4,1,0,0,0,0,1,0,1,0,28,0,1,1,0,1,0,1,0,1,0,0
"638",0,0,0,1,60,0,0,1,0,0,0,0,1,0,0,0,0,0,15653,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,0,1,0,21,0,1,1,0,2,0,1,0,1,1,0
"639",0,0,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1493,0,0,0,0,1,0,0,0,4,1,0,0,0,0,3,0,1,0,34,0,1,1,0,1,0,1,0,2,0,0
"640",1,0,0,0,42,0,0,1,0,0,0,0,1,0,0,0,0,0,4370,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,1,0,0,26,0,0,1,0,2,0,1,0,2,1,0
"641",1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,1,0,0,750,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,27,0,1,1,0,1,0,0,0,1,0,0
"642",0,1,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1308,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,38,0,1,1,0,2,1,0,0,1,0,0
"643",0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,4623,1,0,0,0,0,1,0,0,3,0,1,0,0,0,2,1,0,0,40,0,1,1,0,1,0,0,1,1,1,0
"644",0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,1851,0,0,0,0,0,0,1,0,4,0,0,1,0,1,2,0,1,0,33,0,1,1,0,2,0,1,0,1,1,0
"645",1,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1880,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,1,0,0,32,0,1,1,0,2,0,0,1,1,1,0
"646",0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,1,7980,0,0,0,1,1,0,0,0,4,0,1,0,0,0,4,0,1,0,27,0,1,0,0,2,0,1,0,1,1,0
"647",1,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,4583,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,32,0,1,1,0,2,0,1,0,1,0,0
"648",0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1386,0,1,0,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,26,0,1,1,0,1,0,1,0,1,0,0
"649",0,0,1,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,1,0,4,0,1,0,0,0,3,0,0,1,38,0,0,0,1,1,0,1,0,2,0,0
"650",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,684,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,40,0,1,0,0,1,1,0,0,2,0,0
"651",1,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,0,7476,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,1,50,0,1,0,1,1,0,0,1,1,1,0
"652",0,1,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1922,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,1,0,0,37,0,1,1,0,1,1,0,0,1,0,0
"653",1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2303,0,0,0,0,0,0,0,1,4,0,1,0,1,0,1,0,0,0,45,0,1,1,0,1,0,1,0,1,0,0
"654",0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,8086,1,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,1,0,42,0,1,1,0,4,0,0,1,1,1,0
"655",0,0,0,1,24,0,0,0,1,1,0,0,0,0,0,0,0,0,2346,0,0,0,0,0,0,1,0,4,0,1,0,0,0,3,0,1,0,35,0,1,1,0,2,0,1,0,1,1,0
"656",1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,3973,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,22,0,1,0,1,1,0,1,0,1,0,0
"657",0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,41,0,0,1,0,1,1,0,0,2,0,0
"658",0,0,0,1,48,0,1,0,0,0,0,0,1,0,0,0,0,0,10222,0,0,0,1,0,0,1,0,4,0,1,0,0,0,3,0,1,0,37,1,0,1,0,1,0,1,0,1,1,0
"659",0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,4221,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,28,0,1,1,0,2,0,1,0,1,0,0
"660",0,1,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,6361,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,41,0,1,1,0,1,0,1,0,1,1,0
"661",0,0,1,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1297,0,0,0,0,0,1,0,0,3,0,0,1,0,0,4,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0
"662",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,1,0,1,0,0,4,0,0,1,0,0,2,0,1,0,23,0,1,1,0,1,0,1,0,1,0,0
"663",0,0,0,1,21,0,1,0,0,0,0,1,0,0,0,0,0,0,2241,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,0,0,50,0,1,1,0,2,0,1,0,1,0,0
"664",0,1,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,35,1,0,1,0,2,0,0,1,1,1,0
"665",0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1047,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,1,0,0,50,0,1,1,0,1,1,0,0,1,0,0
"666",0,0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,6314,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,1,27,0,0,1,0,2,0,0,1,1,1,0
"667",0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,3496,0,0,1,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,34,1,0,1,0,1,0,1,0,2,1,0
"668",0,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,1,3609,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,27,1,0,1,0,1,0,1,0,1,0,0
"669",1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,1,3,0,1,0,1,0,4,1,0,0,43,0,1,0,0,2,0,1,0,1,1,0
"670",0,0,1,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,3017,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,1,0,0,47,0,1,1,0,1,0,1,0,1,0,0
"671",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,4139,1,0,0,0,0,1,0,0,3,0,1,0,0,0,3,1,0,0,27,0,1,1,0,2,1,0,0,1,1,0
"672",0,0,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,1,5742,1,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,0,31,0,1,1,0,2,0,1,0,1,1,0
